,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
9,true,2020-07-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629620302681'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629620302681?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101693,https://api.elsevier.com/content/article/pii/S2214629620302681,Analysis of mobility trends during the COVID-19 coronavirus pandemic: Exploring the impacts on global aviation and travel in selected cities,Azzam Abu-Rayash,Energy Research & Social Science,68,2020-10-31,101693,10.1016/j.erss.2020.101693,False,S2214629620302681,"{'author': [{'$': 'Azzam Abu-Rayash'}, {'$': 'Ibrahim Dincer'}]}",
10,true,2021-10-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352484721010805'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352484721010805?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egyr.2021.10.063,https://api.elsevier.com/content/article/pii/S2352484721010805,"Scotland’s onshore wind energy generation, impact on natural capital & satisfying no-nuclear energy policy",A. Shepherd,Energy Reports,7,2021-11-30,7106,10.1016/j.egyr.2021.10.063,True,S2352484721010805,"{'author': [{'$': 'A. Shepherd'}, {'$': 'S. Roberts'}, {'$': 'A. F. S. Hastings'}]}",7117
11,true,2021-01-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128185766000137'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128185766000137?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-818576-6.00013-7,https://api.elsevier.com/content/article/pii/B9780128185766000137,Chapter 13: IoIT: Integrating Artificial Intelligence With IoT to Solve Pervasive IoT Issues,Lakshita Aggarwal,Artificial Intelligence to Solve Pervasive Internet of Things Issues,,2021-12-31,251,10.1016/B978-0-12-818576-6.00013-7,False,B9780128185766000137,"{'author': [{'$': 'Lakshita Aggarwal'}, {'$': 'Prateek Singh'}, {'$': 'Latika Kharb'}]}",267
12,true,2019-07-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0142061519302972'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0142061519302972?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2019.105419,https://api.elsevier.com/content/article/pii/S0142061519302972,Co-simulation of electricity distribution networks and peer to peer energy trading platforms,B. P. Hayes,International Journal of Electrical Power & Energy Systems,115,2020-02-29,105419,10.1016/j.ijepes.2019.105419,False,S0142061519302972,"{'author': [{'$': 'B. P. Hayes'}, {'$': 'S. Thakur'}, {'$': 'J. G. Breslin'}]}",
13,true,2013-05-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421513003182'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421513003182?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2013.04.065,https://api.elsevier.com/content/article/pii/S0301421513003182,Japan's post-Fukushima reconstruction: A case study for implementation of sustainable energy technologies,Julia Nesheiwat,Energy Policy,60,2013-09-30,509,10.1016/j.enpol.2013.04.065,False,S0301421513003182,"{'author': [{'$': 'Julia Nesheiwat'}, {'$': 'Jeffrey S. Cross'}]}",519
14,true,2012-08-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0378778812003908'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0378778812003908?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enbuild.2012.08.004,https://api.elsevier.com/content/article/pii/S0378778812003908,Evaluating the energy and carbon reductions resulting from resource-efficient household stock,Cara D. Beal,Energy and Buildings,55,2012-12-31,422,10.1016/j.enbuild.2012.08.004,False,S0378778812003908,"{'author': [{'$': 'Cara D. Beal'}, {'$': 'Edoardo Bertone'}, {'$': 'Rodney A. Stewart'}]}",432
15,true,2021-08-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264275121003097'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264275121003097?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cities.2021.103410,https://api.elsevier.com/content/article/pii/S0264275121003097,Urban governance and autonomous vehicles,Yuko Aoyama,Cities,119,2021-12-31,103410,10.1016/j.cities.2021.103410,False,S0264275121003097,"{'author': [{'$': 'Yuko Aoyama'}, {'$': 'Luis F. Alvarez Leon'}]}",
16,true,2021-02-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1574013721000113'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1574013721000113?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cosrev.2021.100371,https://api.elsevier.com/content/article/pii/S1574013721000113,Vulnerability retrospection of security solutions for software-defined Cyber–Physical System against DDoS and IoT-DDoS attacks,Manish Snehi,Computer Science Review,40,2021-05-31,100371,10.1016/j.cosrev.2021.100371,False,S1574013721000113,"{'author': [{'$': 'Manish Snehi'}, {'$': 'Abhinav Bhandari'}]}",
17,true,2020-05-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360132320302791'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360132320302791?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.buildenv.2020.106920,https://api.elsevier.com/content/article/pii/S0360132320302791,"A review of select human-building interfaces and their relationship to human behavior, energy use and occupant comfort",Julia K. Day,Building and Environment,178,2020-07-31,106920,10.1016/j.buildenv.2020.106920,False,S0360132320302791,"{'author': [{'$': 'Julia K. Day'}, {'$': 'Claire McIlvennie'}, {'$': 'Anna Laura Pisello'}]}",
18,true,2020-04-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1084804520301041'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1084804520301041?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jnca.2020.102630,https://api.elsevier.com/content/article/pii/S1084804520301041,Machine learning based solutions for security of Internet of Things (IoT): A survey,Syeda Manjia Tahsien,Journal of Network and Computer Applications,161,2020-07-01,102630,10.1016/j.jnca.2020.102630,False,S1084804520301041,"{'author': [{'$': 'Syeda Manjia Tahsien'}, {'$': 'Hadis Karimipour'}, {'$': 'Petros Spachos'}]}",
19,true,2017-03-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1876610217300310'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1876610217300310?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2017.03.014,https://api.elsevier.com/content/article/pii/S1876610217300310,First Stepping Stones of Alternative Refurbishment Modular System Leading to Zero Energy Buildings,Petr Hejtmánek,Energy Procedia,111,2017-03-31,121,10.1016/j.egypro.2017.03.014,True,S1876610217300310,"{'author': [{'$': 'Petr Hejtmánek'}, {'$': 'Martin Volf'}, {'$': 'Antonín Lupíšek'}]}",130
20,true,2020-07-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1084804520302447'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1084804520302447?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jnca.2020.102770,https://api.elsevier.com/content/article/pii/S1084804520302447,Energy-efficient activity recognition framework using wearable accelerometers,Atis Elsts,Journal of Network and Computer Applications,168,2020-10-15,102770,10.1016/j.jnca.2020.102770,False,S1084804520302447,"{'author': [{'$': 'Atis Elsts'}, {'$': 'Niall Twomey'}, {'$': 'Ian Craddock'}]}",
21,true,2021-04-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0957417421003924'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0957417421003924?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eswa.2021.114951,https://api.elsevier.com/content/article/pii/S0957417421003924,Providing music service in Ambient Intelligence: experiments with gym users,Roberto De Prisco,Expert Systems with Applications,177,2021-09-01,114951,10.1016/j.eswa.2021.114951,False,S0957417421003924,"{'author': [{'$': 'Roberto De Prisco'}, {'$': 'Alfonso Guarino'}, {'$': 'Rocco Zaccagnino'}]}",
22,true,2017-12-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1876610217355108'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1876610217355108?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2017.11.101,https://api.elsevier.com/content/article/pii/S1876610217355108,Optimal Operation for Integrated Residential Distributed Energy Resources Considering Internal Reserve,Tomohiro Hamada,Energy Procedia,141,2017-12-31,250,10.1016/j.egypro.2017.11.101,True,S1876610217355108,"{'author': [{'$': 'Tomohiro Hamada'}, {'$': 'Ryuji Matsuhashia'}]}",254
23,true,2020-03-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1674862X20300057'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1674862X20300057?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jnlest.2020.100011,https://api.elsevier.com/content/article/pii/S1674862X20300057,Blockchain energy: Blockchain in future energy systems,Bernd Teufel,Journal of Electronic Science and Technology,17,2019-12-31,100011,10.1016/j.jnlest.2020.100011,True,S1674862X20300057,"{'author': [{'$': 'Bernd Teufel'}, {'$': 'Anton Sentic'}, {'$': 'Mathias Barmet'}]}",
24,true,2018-04-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140988318301592'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140988318301592?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eneco.2018.04.034,https://api.elsevier.com/content/article/pii/S0140988318301592,Heterogeneity and persistence in the effect of demand side management stimuli on residential gas consumption,Jason Harold,Energy Economics,73,2018-06-30,135,10.1016/j.eneco.2018.04.034,False,S0140988318301592,"{'author': [{'$': 'Jason Harold'}, {'$': 'Seán Lyons'}, {'$': 'John Cullinan'}]}",145
0,true,2021-07-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2211339821000332'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2211339821000332?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.coche.2021.100701,https://api.elsevier.com/content/article/pii/S2211339821000332,A green hydrogen economy for a renewable energy society,Alexandra M Oliveira,Current Opinion in Chemical Engineering,33,2021-09-30,100701,10.1016/j.coche.2021.100701,False,S2211339821000332,"{'author': [{'$': 'Alexandra M Oliveira'}, {'$': 'Rebecca R Beswick'}, {'$': 'Yushan Yan'}]}",
1,true,2010-02-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1464285910700584'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1464285910700584?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1464-2859(10)70058-4,https://api.elsevier.com/content/article/pii/S1464285910700584,Honda starts up LA home solar hydrogen station,,Fuel Cells Bulletin,2010,2010-02-28,8,10.1016/S1464-2859(10)70058-4,False,S1464285910700584,,
2,true,2020-03-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629620300785'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629620300785?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101501,https://api.elsevier.com/content/article/pii/S2214629620300785,"Making sense of renewable energy: Practical knowledge, sensory feedback and household understandings in a Scottish island microgrid",Rex Martin,Energy Research & Social Science,66,2020-08-31,101501,10.1016/j.erss.2020.101501,False,S2214629620300785,{'author': 'Rex Martin'},
3,true,2021-05-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032121005062'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032121005062?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2021.111219,https://api.elsevier.com/content/article/pii/S1364032121005062,Energy efficiency in extrusion-related polymer processing: A review of state of the art and potential efficiency improvements,Chamil Abeykoon,Renewable and Sustainable Energy Reviews,147,2021-09-30,111219,10.1016/j.rser.2021.111219,False,S1364032121005062,"{'author': [{'$': 'Chamil Abeykoon'}, {'$': 'Alison McMillan'}, {'$': 'Bao Kha Nguyen'}]}",
4,true,2015-12-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896315030621'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896315030621?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2015.12.420,https://api.elsevier.com/content/article/pii/S2405896315030621,Modelling of Greenhouse using Parabolic Trough Collectors Thermal Energy,Ramona-Oana Grigoriu,IFAC-PapersOnLine,48,2015-12-31,450,10.1016/j.ifacol.2015.12.420,False,S2405896315030621,"{'author': [{'$': 'Ramona-Oana Grigoriu'}, {'$': 'Alina Voda'}, {'$': 'Sergiu Stelian Iliescu'}]}",455
5,true,2021-07-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1570870521001517'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1570870521001517?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.adhoc.2021.102625,https://api.elsevier.com/content/article/pii/S1570870521001517,Energy-aware system design for batteryless LPWAN devices in IoT applications,Mehmet Erkan Yuksel,Ad Hoc Networks,122,2021-11-01,102625,10.1016/j.adhoc.2021.102625,False,S1570870521001517,"{'author': [{'$': 'Mehmet Erkan Yuksel'}, {'$': 'Huseyin Fidan'}]}",
6,true,2020-03-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261920303755'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261920303755?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2020.114863,https://api.elsevier.com/content/article/pii/S0306261920303755,Maximizing energy efficiency of islanded micro water-energy nexus using co-optimization of water demand and energy consumption,Faegheh Moazeni,Applied Energy,266,2020-05-15,114863,10.1016/j.apenergy.2020.114863,False,S0306261920303755,"{'author': [{'$': 'Faegheh Moazeni'}, {'$': 'Javad Khazaei'}, {'$': 'Joao Paulo Pera Mendes'}]}",
7,true,2020-05-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128199466000114'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128199466000114?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-819946-6.00011-4,https://api.elsevier.com/content/article/pii/B9780128199466000114,11: Development of algorithms for building energy efficiency,Gianluca Serale,Start-Up Creation,,2020-12-31,267,10.1016/B978-0-12-819946-6.00011-4,False,B9780128199466000114,"{'author': [{'$': 'Gianluca Serale'}, {'$': 'Massimo Fiorentini'}, {'$': 'Michel Noussan'}]}",290
8,true,2017-11-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544217318546'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544217318546?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2017.11.005,https://api.elsevier.com/content/article/pii/S0360544217318546,"A combined resource allocation framework for PEVs charging stations, renewable energy resources and distributed energy storage systems",Sarah M. Kandil,Energy,143,2018-01-15,961,10.1016/j.energy.2017.11.005,False,S0360544217318546,"{'author': [{'$': 'Sarah M. Kandil'}, {'$': 'Hany E. Z. Farag'}, {'$': 'M. Zaki El-Sharafy'}]}",972
9,true,2018-06-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128119280000089'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128119280000089?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-811928-0.00008-9,https://api.elsevier.com/content/article/pii/B9780128119280000089,Chapter 8: The Physical Home Environment: A Neglected Therapeutic Context,Laura N. Gitlin,Better Living with Dementia,,2018-12-31,171,10.1016/B978-0-12-811928-0.00008-9,False,B9780128119280000089,"{'author': [{'$': 'Laura N. Gitlin'}, {'$': 'Nancy A. Hodgson'}]}",195
10,true,2016-06-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780081006351000010'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780081006351000010?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-08-100635-1.00001-0,https://api.elsevier.com/content/article/pii/B9780081006351000010,1: Designing the third millennium's buildings,Marco Casini,Smart Buildings,,2016-12-31,3,10.1016/B978-0-08-100635-1.00001-0,False,B9780081006351000010,{'author': 'Marco Casini'},54
11,true,2020-07-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1361920920306398'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1361920920306398?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.trd.2020.102452,https://api.elsevier.com/content/article/pii/S1361920920306398,Multiple roads ahead: How charging behavior can guide charging infrastructure roll-out policy,Mart van der Kam,Transportation Research Part D: Transport and Environment,85,2020-08-31,102452,10.1016/j.trd.2020.102452,True,S1361920920306398,"{'author': [{'$': 'Mart van der Kam'}, {'$': 'Wilfried van Sark'}, {'$': 'Floor Alkemade'}]}",
12,true,2019-01-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S221067071830489X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S221067071830489X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2018.12.021,https://api.elsevier.com/content/article/pii/S221067071830489X,Household appliance recognition through a Bayes classification model,Da Yan,Sustainable Cities and Society,46,2019-04-30,101393,10.1016/j.scs.2018.12.021,False,S221067071830489X,"{'author': [{'$': 'Da Yan'}, {'$': 'Yuan Jin'}, {'$': 'Yanping Yuan'}]}",
13,true,2019-05-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S157106611930009X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S157106611930009X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.entcs.2019.04.009,https://api.elsevier.com/content/article/pii/S157106611930009X,Emotion Recognition from Physiological Signal Analysis: A Review,Maria Egger,Electronic Notes in Theoretical Computer Science,343,2019-05-04,35,10.1016/j.entcs.2019.04.009,True,S157106611930009X,"{'author': [{'$': 'Maria Egger'}, {'$': 'Matthias Ley'}, {'$': 'Sten Hanke'}]}",55
14,true,2020-09-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720307046'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720307046?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102484,https://api.elsevier.com/content/article/pii/S2210670720307046,A novel approach for residential load appliance identification,Emre Akarslan,Sustainable Cities and Society,63,2020-12-31,102484,10.1016/j.scs.2020.102484,False,S2210670720307046,"{'author': [{'$': 'Emre Akarslan'}, {'$': 'Rasim Doğan'}]}",
15,true,2019-11-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0960148119317409'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0960148119317409?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.renene.2019.11.053,https://api.elsevier.com/content/article/pii/S0960148119317409,Utilizing renewable energy sources efficiently in hospitals using demand dispatch,Shabnam Mahmoudzadeh Vaziri,Renewable Energy,151,2020-05-31,551,10.1016/j.renene.2019.11.053,False,S0960148119317409,"{'author': [{'$': 'Shabnam Mahmoudzadeh Vaziri'}, {'$': 'Babak Rezaee'}, {'$': 'Masoud Amel Monirian'}]}",562
16,true,2019-01-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421518308711'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421518308711?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2018.12.065,https://api.elsevier.com/content/article/pii/S0301421518308711,Changing power: Shifting the role of electricity consumers with blockchain technology – Policy implications for EU electricity law,Lea Diestelmeier,Energy Policy,128,2019-05-31,189,10.1016/j.enpol.2018.12.065,True,S0301421518308711,{'author': 'Lea Diestelmeier'},196
17,true,2017-10-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128113738000045'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128113738000045?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-811373-8.00004-5,https://api.elsevier.com/content/article/pii/B9780128113738000045,Chapter 4: IoT and Sensor Networks Security,Gianfranco Cerullo,Security and Resilience in Intelligent Data-Centric Systems and Communication Networks,,2018-12-31,77,10.1016/B978-0-12-811373-8.00004-5,False,B9780128113738000045,"{'author': [{'$': 'Gianfranco Cerullo'}, {'$': 'Giovanni Mazzeo'}, {'$': 'Luigi Sgaglione'}]}",101
18,true,2020-11-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032120308686'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032120308686?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2020.110584,https://api.elsevier.com/content/article/pii/S1364032120308686,Is renewable energy acceptable with power grid expansion? A quantitative study of South Korea's renewable energy acceptance,Hyunggeun Kim,Renewable and Sustainable Energy Reviews,139,2021-04-30,110584,10.1016/j.rser.2020.110584,False,S1364032120308686,"{'author': [{'$': 'Hyunggeun Kim'}, {'$': 'Sangkyu Park'}, {'$': 'Jongsu Lee'}]}",
19,true,2016-08-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877042816308060'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877042816308060?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.sbspro.2016.06.120,https://api.elsevier.com/content/article/pii/S1877042816308060,"S.M.A.R.T. Eco-village for Hazardous Coastal Area in Bedono Village, Demak Regency",Novia Sari Ristianti,Procedia - Social and Behavioral Sciences,227,2016-07-14,593,10.1016/j.sbspro.2016.06.120,True,S1877042816308060,{'author': 'Novia Sari Ristianti'},600
20,true,2014-06-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544214005568'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544214005568?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2014.05.007,https://api.elsevier.com/content/article/pii/S0360544214005568,How to evaluate performance of net zero energy building – A literature research,S. Deng,Energy,71,2014-07-15,1,10.1016/j.energy.2014.05.007,False,S0360544214005568,"{'author': [{'$': 'S. Deng'}, {'$': 'R. Z. Wang'}, {'$': 'Y. J. Dai'}]}",16
21,true,2017-01-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0957178716303642'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0957178716303642?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jup.2016.12.001,https://api.elsevier.com/content/article/pii/S0957178716303642,Exploring options for a 100% renewable energy system in Mauritius by 2050,A. Khoodaruth,Utilities Policy,44,2017-02-28,38,10.1016/j.jup.2016.12.001,False,S0957178716303642,"{'author': [{'$': 'A. Khoodaruth'}, {'$': 'V. Oree'}, {'$': 'Woodrow W. Clark'}]}",49
22,true,2018-11-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050918321379'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050918321379?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2018.10.439,https://api.elsevier.com/content/article/pii/S1877050918321379,An Overview of Security in Internet of Things,Deepa V Jose,Procedia Computer Science,143,2018-12-31,744,10.1016/j.procs.2018.10.439,True,S1877050918321379,"{'author': [{'$': 'Deepa V Jose'}, {'$': 'A Vijyalakshmi'}]}",748
