,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
20,true,2019-09-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0969698919300992'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0969698919300992?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jretconser.2019.101923,https://api.elsevier.com/content/article/pii/S0969698919300992,Combining channels to make smart purchases: The role of webrooming and showrooming,Carlos Flavián,Journal of Retailing and Consumer Services,52,2020-01-31,101923,10.1016/j.jretconser.2019.101923,True,S0969698919300992,"{'author': [{'$': 'Carlos Flavián'}, {'$': 'Raquel Gurrea'}, {'$': 'Carlos Orús'}]}",
21,true,2014-08-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0142061514005195'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0142061514005195?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2014.07.075,https://api.elsevier.com/content/article/pii/S0142061514005195,A smart building power management concept: Smart socket applications with DC distribution,Cemal Keles,International Journal of Electrical Power & Energy Systems,64,2015-01-31,679,10.1016/j.ijepes.2014.07.075,False,S0142061514005195,"{'author': [{'$': 'Cemal Keles'}, {'$': 'Abdulkerim Karabiber'}, {'$': 'Ozan Gul'}]}",688
22,true,2019-12-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1551714419306378'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1551714419306378?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cct.2019.105921,https://api.elsevier.com/content/article/pii/S1551714419306378,Study protocol for a sequential multiple assignment randomized trial (SMART) to improve physical activity in employed women,Susan W. Buchholz,Contemporary Clinical Trials,89,2020-02-29,105921,10.1016/j.cct.2019.105921,False,S1551714419306378,"{'author': [{'$': 'Susan W. Buchholz'}, {'$': 'JoEllen Wilbur'}, {'$': 'Spyros Kitsiou'}]}",
23,true,2019-09-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162518317359'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162518317359?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2019.119729,https://api.elsevier.com/content/article/pii/S0040162518317359,Scenario-based identification of key factors for smart cities development policies,Alexander Sokolov,Technological Forecasting and Social Change,148,2019-11-30,119729,10.1016/j.techfore.2019.119729,False,S0040162518317359,"{'author': [{'$': 'Alexander Sokolov'}, {'$': 'Natalia Veselitskaya'}, {'$': 'Onur Yildirim'}]}",
24,true,2020-02-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1319157819312613'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1319157819312613?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jksuci.2020.01.008,https://api.elsevier.com/content/article/pii/S1319157819312613,Improving parking availability prediction in smart cities with IoT and ensemble-based model,Stéphane Cédric Koumetio Tekouabou,Journal of King Saud University - Computer and Information Sciences,,2020-02-01,,10.1016/j.jksuci.2020.01.008,True,S1319157819312613,"{'author': [{'$': 'Stéphane Cédric Koumetio Tekouabou'}, {'$': 'El Arbi Abdellaoui Alaoui'}, {'$': 'Hassan Silkan'}]}",
0,true,2019-08-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2351978919307218'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2351978919307218?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.promfg.2019.05.084,https://api.elsevier.com/content/article/pii/S2351978919307218,Scavenging differential evolution algorithm for smart grid demand side management,Ima Essiet,Procedia Manufacturing,35,2019-12-31,595,10.1016/j.promfg.2019.05.084,True,S2351978919307218,"{'author': [{'$': 'Ima Essiet'}, {'$': 'Yanxia Sun'}, {'$': 'Zenghui Wang'}]}",600
1,true,2017-08-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1045926X1730006X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1045926X1730006X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jvlc.2017.08.003,https://api.elsevier.com/content/article/pii/S1045926X1730006X,ImAtHome: Making trigger-action programming easy and fun,Daniela Fogli,Journal of Visual Languages & Computing,42,2017-10-31,60,10.1016/j.jvlc.2017.08.003,False,S1045926X1730006X,"{'author': [{'$': 'Daniela Fogli'}, {'$': 'Matteo Peroni'}, {'$': 'Claudia Stefini'}]}",75
2,true,2019-10-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162519306419'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162519306419?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2019.119771,https://api.elsevier.com/content/article/pii/S0040162519306419,A system dynamic approach for the smart mobility of people: Implications in the age of big data,Pasquale Del Vecchio,Technological Forecasting and Social Change,149,2019-12-31,119771,10.1016/j.techfore.2019.119771,False,S0040162519306419,"{'author': [{'$': 'Pasquale Del Vecchio'}, {'$': 'Giustina Secundo'}, {'$': 'Giuseppina Passiante'}]}",
3,true,2020-09-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128187791000067'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128187791000067?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-818779-1.00006-7,https://api.elsevier.com/content/article/pii/B9780128187791000067,Chapter 6: Verification of the Layers and Rules Model for Smart Cities,Cezary Orlowski,Management of IOT Open Data Projects in Smart Cities,,2021-12-31,193,10.1016/B978-0-12-818779-1.00006-7,False,B9780128187791000067,{'author': 'Cezary Orlowski'},229
4,true,2020-09-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421520305826'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421520305826?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2020.111866,https://api.elsevier.com/content/article/pii/S0301421520305826,Determinants of energy tracking application use at the city level: Evidence from France,Amel Attour,Energy Policy,147,2020-12-31,111866,10.1016/j.enpol.2020.111866,False,S0301421520305826,"{'author': [{'$': 'Amel Attour'}, {'$': 'Marco Baudino'}, {'$': 'Nathalie Lazaric'}]}",
5,true,2021-11-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2213138821007037'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2213138821007037?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.seta.2021.101689,https://api.elsevier.com/content/article/pii/S2213138821007037,Multi-objective mutation-enabled adaptive local attractor quantum behaved particle swarm optimisation based optimal sizing of hybrid renewable energy system for smart cities in India,Ramakrishna S. S. Nuvvula,Sustainable Energy Technologies and Assessments,49,2022-02-28,101689,10.1016/j.seta.2021.101689,False,S2213138821007037,"{'author': [{'$': 'Ramakrishna S. S. Nuvvula'}, {'$': 'Elangovan Devaraj'}, {'$': 'Kishore Srinivasa Teegala'}]}",
6,true,2018-10-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0743016718306089'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0743016718306089?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jrurstud.2018.10.001,https://api.elsevier.com/content/article/pii/S0743016718306089,Using entrepreneurial social infrastructure to understand smart shrinkage in small towns,David J. Peters,Journal of Rural Studies,64,2018-11-30,39,10.1016/j.jrurstud.2018.10.001,False,S0743016718306089,"{'author': [{'$': 'David J. Peters'}, {'$': 'Sara Hamideh'}, {'$': 'Marwan Ghandour'}]}",49
7,true,2014-09-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032114007126'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032114007126?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2014.08.036,https://api.elsevier.com/content/article/pii/S1364032114007126,A review of wireless communications for smart grid,Anzar Mahmood,Renewable and Sustainable Energy Reviews,41,2015-01-31,248,10.1016/j.rser.2014.08.036,False,S1364032114007126,"{'author': [{'$': 'Anzar Mahmood'}, {'$': 'Nadeem Javaid'}, {'$': 'Sohail Razzaq'}]}",260
8,true,2021-03-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921002695'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921002695?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.116761,https://api.elsevier.com/content/article/pii/S0306261921002695,Fuzzy compromised solution-based novel home appliances scheduling and demand response with optimal dispatch of distributed energy resources,Muhammad Waseem,Applied Energy,290,2021-05-15,116761,10.1016/j.apenergy.2021.116761,False,S0306261921002695,"{'author': [{'$': 'Muhammad Waseem'}, {'$': 'Zhenzhi Lin'}, {'$': 'Danish Khan'}]}",
9,true,2018-02-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214785317324471'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214785317324471?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.matpr.2017.11.183,https://api.elsevier.com/content/article/pii/S2214785317324471,Smart Objects Assisted Event Detection System Using Wireless Sensor Networks,N. Prabakaran,Materials Today: Proceedings,5,2018-12-31,1063,10.1016/j.matpr.2017.11.183,False,S2214785317324471,"{'author': [{'$': 'N. Prabakaran'}, {'$': 'R. Jagadeesh kannan'}]}",1070
10,true,2019-07-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2212827119308790'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2212827119308790?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procir.2019.04.232,https://api.elsevier.com/content/article/pii/S2212827119308790,Biologically inspired design of network-aware smart product,Keane Tan,Procedia CIRP,83,2019-12-31,767,10.1016/j.procir.2019.04.232,True,S2212827119308790,"{'author': [{'$': 'Keane Tan'}, {'$': 'Ang Liu'}]}",772
11,true,2014-03-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877705814003543'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877705814003543?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.proeng.2014.03.108,https://api.elsevier.com/content/article/pii/S1877705814003543,The Smart Factory: Exploring Adaptive and Flexible Manufacturing Solutions,Agnieszka Radziwon,Procedia Engineering,69,2014-12-31,1184,10.1016/j.proeng.2014.03.108,True,S1877705814003543,"{'author': [{'$': 'Agnieszka Radziwon'}, {'$': 'Arne Bilberg'}, {'$': 'Erik Skov Madsen'}]}",1190
12,true,2018-11-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1084804518303783'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1084804518303783?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jnca.2018.11.011,https://api.elsevier.com/content/article/pii/S1084804518303783,Network selection criterion for ubiquitous communication provisioning in smart cities for smart energy system,Kiran Ahuja,Journal of Network and Computer Applications,127,2019-02-01,82,10.1016/j.jnca.2018.11.011,False,S1084804518303783,"{'author': [{'$': 'Kiran Ahuja'}, {'$': 'Arun Khosla'}]}",91
13,true,2020-08-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360835220304770'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360835220304770?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cie.2020.106762,https://api.elsevier.com/content/article/pii/S0360835220304770,Leveraging owners’ flexibility in smart charge/discharge scheduling of electric vehicles to support renewable energy integration,Pouya Sharifi,Computers & Industrial Engineering,149,2020-11-30,106762,10.1016/j.cie.2020.106762,False,S0360835220304770,"{'author': [{'$': 'Pouya Sharifi'}, {'$': 'Amarnath Banerjee'}, {'$': 'Mohammad J. Feizollahi'}]}",
14,true,2020-11-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167739X20330326'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167739X20330326?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.future.2020.11.008,https://api.elsevier.com/content/article/pii/S0167739X20330326,Predictive data analysis approach for securing medical data in smart grid healthcare systems,Amr Tolba,Future Generation Computer Systems,117,2021-04-30,87,10.1016/j.future.2020.11.008,False,S0167739X20330326,"{'author': [{'$': 'Amr Tolba'}, {'$': 'Zafer Al-Makhadmeh'}]}",96
15,true,2018-09-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162518313465'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162518313465?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2018.09.002,https://api.elsevier.com/content/article/pii/S0040162518313465,Smart cities in the 21st century,Victor Chang,Technological Forecasting and Social Change,153,2020-04-30,119447,10.1016/j.techfore.2018.09.002,False,S0040162518313465,"{'author': [{'$': 'Victor Chang'}, {'$': 'Sugam Sharma'}, {'$': 'Chung-Sheng Li'}]}",
16,true,2018-04-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162517314270'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162517314270?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2018.03.027,https://api.elsevier.com/content/article/pii/S0040162517314270,Smart infrastructure technologies: Crowdsourcing future development and benefits for Australian communities,John Rice,Technological Forecasting and Social Change,153,2020-04-30,119256,10.1016/j.techfore.2018.03.027,False,S0040162517314270,"{'author': [{'$': 'John Rice'}, {'$': 'Nigel Martin'}]}",
17,true,2019-01-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1876610218312517'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1876610218312517?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2018.11.278,https://api.elsevier.com/content/article/pii/S1876610218312517,The effect of pre-coding error on Cooperative Wireless Transmission in smart Neighbor Area Network,Inass Zahiri,Energy Procedia,157,2019-01-31,1110,10.1016/j.egypro.2018.11.278,True,S1876610218312517,"{'author': [{'$': 'Inass Zahiri'}, {'$': 'Ghassane Aniba'}]}",1117
18,true,2020-06-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1068520020302327'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1068520020302327?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.yofte.2020.102242,https://api.elsevier.com/content/article/pii/S1068520020302327,Ring based latency-aware and energy-efficient Hybrid WDM TDM-PON with ODN interconnection capability for smart cities,Amit Kumar Garg,Optical Fiber Technology,58,2020-09-30,102242,10.1016/j.yofte.2020.102242,False,S1068520020302327,"{'author': [{'$': 'Amit Kumar Garg'}, {'$': 'Vijay Janyani'}, {'$': 'Bostjan Batagelj'}]}",
19,true,2019-04-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1319157819301193'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1319157819301193?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jksuci.2019.04.013,https://api.elsevier.com/content/article/pii/S1319157819301193,An elliptic curve cryptography based mutual authentication scheme for smart grid communications using biometric approach,Akber Ali Khan,Journal of King Saud University - Computer and Information Sciences,,2019-04-29,,10.1016/j.jksuci.2019.04.013,True,S1319157819301193,"{'author': [{'$': 'Akber Ali Khan'}, {'$': 'Vinod Kumar'}, {'$': 'Musheer Ahmad'}]}",
20,true,2018-08-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0308596118301071'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0308596118301071?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.telpol.2018.07.003,https://api.elsevier.com/content/article/pii/S0308596118301071,"A comparison of selected Western and Chinese smart governance: The application of ICT in governmental management, participation and collaboration",Yanliu Lin,Telecommunications Policy,42,2018-11-30,800,10.1016/j.telpol.2018.07.003,False,S0308596118301071,{'author': 'Yanliu Lin'},809
21,true,2020-06-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0743731520302926'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0743731520302926?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jpdc.2020.05.013,https://api.elsevier.com/content/article/pii/S0743731520302926,Towards blockchain-enabled single character frequency-based exclusive signature matching in IoT-assisted smart cities,Weizhi Meng,Journal of Parallel and Distributed Computing,144,2020-10-31,268,10.1016/j.jpdc.2020.05.013,False,S0743731520302926,"{'author': [{'$': 'Weizhi Meng'}, {'$': 'Wenjuan Li'}, {'$': 'Jiao Tan'}]}",277
