,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:coverDate,prism:doi,openaccess,pii,authors,prism:volume,prism:startingPage,prism:endingPage
16,true,2003-06-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030142159390294P'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030142159390294P?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(93)90294-P,https://api.elsevier.com/content/article/pii/030142159390294P,Energy conservation investment: Do consumers discount the future correctly?,Kevin A. Hassett,Energy Policy,1993-06-30,10.1016/0301-4215(93)90294-P,False,030142159390294P,"{'author': [{'$': 'Kevin A. Hassett'}, {'$': 'Gilbert E. Metcalf'}]}",21,710,716
17,true,2000-04-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0038109895003371'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0038109895003371?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0038-1098(95)00337-1,https://api.elsevier.com/content/article/pii/0038109895003371,Shallow donors in GaN—The binding energy and the electron effective mass,B. K. Meyer,Solid State Communications,1995-09-30,10.1016/0038-1098(95)00337-1,False,0038109895003371,"{'author': [{'$': 'B. K. Meyer'}, {'$': 'D. Volm'}, {'$': 'I. Akasaki'}]}",95,597,600
18,true,2002-07-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/002223139390028L'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/002223139390028L?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-2313(93)90028-L,https://api.elsevier.com/content/article/pii/002223139390028L,Energy transfer in triton X-100 micelles,F. Garcia Sánchez,Journal of Luminescence,1993-09-30,10.1016/0022-2313(93)90028-L,False,002223139390028L,"{'author': [{'$': 'F. Garcia Sánchez'}, {'$': 'C. Carnero Ruiz'}]}",55,321,325
19,true,1998-12-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009261496002539'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009261496002539?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(96)00253-9,https://api.elsevier.com/content/article/pii/0009261496002539,Search for oscillations in the translational energy dependence of the dissociation of H<ce:inf loc=post>2</ce:inf> on Pd(100),C. T. Rettner,Chemical Physics Letters,1996-05-03,10.1016/0009-2614(96)00253-9,False,0009261496002539,"{'author': [{'$': 'C. T. Rettner'}, {'$': 'D. J. Auerbach'}]}",253,236,240
20,true,2003-07-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140670103817782'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140670103817782?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0140-6701(03)81778-2,https://api.elsevier.com/content/article/pii/S0140670103817782,"Interruption modelling in medium voltage electrical networks : Tatiétsé, T. T. <ce:italic>et al. International Journal of Electrical Power & Energy Systems</ce:italic>, 2002, 24, (10), 859–865",,Fuel and Energy Abstracts,2003-05-31,10.1016/S0140-6701(03)81778-2,False,S0140670103817782,,44,156,
21,true,2003-08-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/096195349390024X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/096195349390024X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0961-9534(93)90024-X,https://api.elsevier.com/content/article/pii/096195349390024X,"Biomass and energy dynamics in a tribal village ecosystem of Orissa, India",S. P. Nayak,Biomass and Bioenergy,1993-12-31,10.1016/0961-9534(93)90024-X,False,096195349390024X,"{'author': [{'$': 'S. P. Nayak'}, {'$': 'S. K. Nisanka'}, {'$': 'M. K. Misra'}]}",4,23,34
22,true,2000-01-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/1350448795002368'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/1350448795002368?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/1350-4487(95)00236-8,https://api.elsevier.com/content/article/pii/1350448795002368,CR-39 nuclear track detector application for the diagnostics of low energy high power ion beams,M. S. Opecunov,Radiation Measurements,1995-12-31,10.1016/1350-4487(95)00236-8,False,1350448795002368,"{'author': [{'$': 'M. S. Opecunov'}, {'$': 'G. E. Remnev'}, {'$': 'I. V. Ivonin'}]}",25,739,740
23,true,2003-03-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/073519339490068X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/073519339490068X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0735-1933(94)90068-X,https://api.elsevier.com/content/article/pii/073519339490068X,An investigation on the effect of neglecting compressible work terms in the energy equation when simulating high temperature and pressure drying processes,Ian Turner,International Communications in Heat and Mass Transfer,1994-10-31,10.1016/0735-1933(94)90068-X,False,073519339490068X,"{'author': [{'$': 'Ian Turner'}, {'$': 'Klaus Bremhorst'}]}",21,661,672
24,true,2002-09-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/004060909290443F'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/004060909290443F?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0040-6090(92)90443-F,https://api.elsevier.com/content/article/pii/004060909290443F,Electron energy loss investigations on lead phthalocyanine,U. Dahms,Thin Solid Films,1992-08-14,10.1016/0040-6090(92)90443-F,False,004060909290443F,"{'author': [{'$': 'U. Dahms'}, {'$': 'M. Burkert'}, {'$': 'A. Mrwa'}]}",215,229,234
0,true,2003-07-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0370269394906483'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0370269394906483?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0370-2693(94)90648-3,https://api.elsevier.com/content/article/pii/0370269394906483,Rapid decrease of fragment emission time in the range of 3–5 MeV/u excitation energy,M. Louvel,Physics Letters B,1994-01-13,10.1016/0370-2693(94)90648-3,False,0370269394906483,"{'author': [{'$': 'M. Louvel'}, {'$': 'A. Genoux-Lubain'}, {'$': 'B. Tamain'}]}",320,221,226
1,true,2002-01-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/000926149185054Z'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/000926149185054Z?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(91)85054-Z,https://api.elsevier.com/content/article/pii/000926149185054Z,Analysis of the energy window for the quantum-state and angular scattering specificity in Ar<ce:sup loc=post>+</ce:sup> charge transfer with N<ce:inf loc=post>2</ce:inf>,Stephen L. Howard,Chemical Physics Letters,1991-03-15,10.1016/0009-2614(91)85054-Z,False,000926149185054Z,{'author': 'Stephen L. Howard'},178,65,68
2,true,2002-03-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009261494011869'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009261494011869?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(94)01186-9,https://api.elsevier.com/content/article/pii/0009261494011869,Sub-picosecond transient grating measurements of the resonant energy transfer in cresyl violet solutions: Evidence for non-diffusive energy transport,Siegfried Schneider,Chemical Physics Letters,1994-12-02,10.1016/0009-2614(94)01186-9,False,0009261494011869,"{'author': [{'$': 'Siegfried Schneider'}, {'$': 'Rudolf Bierl'}, {'$': 'Michael Seischab'}]}",230,343,350
3,true,2002-08-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030488539390155U'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030488539390155U?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0304-8853(93)90155-U,https://api.elsevier.com/content/article/pii/030488539390155U,Minimum-energy configurations of isotropic ferromagnetic shells,J. I. Katz,Journal of Magnetism and Magnetic Materials,1993-01-01,10.1016/0304-8853(93)90155-U,False,030488539390155U,"{'author': [{'$': 'J. I. Katz'}, {'$': 'D. R. Nelson'}]}",118,47,51
4,true,2002-09-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0038109893907378'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0038109893907378?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0038-1098(93)90737-8,https://api.elsevier.com/content/article/pii/0038109893907378,Energy dependence of the 5d valence states photoionization cross section in solid Pt (10 < <ce:italic>hv</ce:italic> < 25 <ce:italic>eV</ce:italic>),P. Vavassori,Solid State Communications,1993-09-30,10.1016/0038-1098(93)90737-8,False,0038109893907378,"{'author': [{'$': 'P. Vavassori'}, {'$': 'E. Puppin'}]}",87,955,957
5,true,2002-09-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/037596019290508J'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/037596019290508J?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0375-9601(92)90508-J,https://api.elsevier.com/content/article/pii/037596019290508J,Binding energies and photoionization transitions of two-dimensional negative donor centers D<ce:sup loc=post>−</ce:sup> in high magnetic fields,Alexander B. Dzyubenko,Physics Letters A,1992-05-25,10.1016/0375-9601(92)90508-J,False,037596019290508J,{'author': 'Alexander B. Dzyubenko'},165,357,362
6,true,2002-09-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0038109893903895'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0038109893903895?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0038-1098(93)90389-5,https://api.elsevier.com/content/article/pii/0038109893903895,Influence of electron(hole)-SO-phonon coupling on the exciton binding energy in quantum wires,Wei-dong Sheng,Solid State Communications,1993-10-31,10.1016/0038-1098(93)90389-5,False,0038109893903895,"{'author': [{'$': 'Wei-dong Sheng'}, {'$': 'Shi-wei Gu'}]}",88,111,113
7,true,2003-08-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009308496025376'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009308496025376?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-3084(96)02537-6,https://api.elsevier.com/content/article/pii/0009308496025376,Synthesis of new bifluorophoric probes adapted to studies of donor-donor electronic energy transfer in lipid systems,Irina V Grechishnikova,Chemistry and Physics of Lipids,1996-06-17,10.1016/0009-3084(96)02537-6,False,0009308496025376,"{'author': [{'$': 'Irina V Grechishnikova'}, {'$': 'Lennart B. -Å Johansson'}, {'$': 'Julian G Molotkovsky'}]}",81,87,98
8,true,2002-10-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0370269389900555'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0370269389900555?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0370-2693(89)90055-5,https://api.elsevier.com/content/article/pii/0370269389900555,Lepton energy distribution for two-body decay of chargino at e<ce:sup loc=post>+</ce:sup>e<ce:sup loc=post>−</ce:sup> colliders,Yoshiki Kizukuri,Physics Letters B,1989-03-30,10.1016/0370-2693(89)90055-5,False,0370269389900555,"{'author': [{'$': 'Yoshiki Kizukuri'}, {'$': 'Noriyuki Oshimo'}]}",220,293,298
9,true,1998-05-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0960148196000055'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0960148196000055?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0960-1481(96)00005-5,https://api.elsevier.com/content/article/pii/0960148196000055,Design and measured performance of a solar chimney for natural-circulation solar-energy dryers,O. V. Ekechukwu,Renewable Energy,1997-01-31,10.1016/0960-1481(96)00005-5,False,0960148196000055,"{'author': [{'$': 'O. V. Ekechukwu'}, {'$': 'B. Norton'}]}",10,81,90
10,true,2003-08-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0038092X93901122'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0038092X93901122?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0038-092X(93)90112-2,https://api.elsevier.com/content/article/pii/0038092X93901122,Bonnyrigg solar village: An analysis of annual energy use and comfort,J. A. Ballinger,Solar Energy,1993-06-30,10.1016/0038-092X(93)90112-2,False,0038092X93901122,"{'author': [{'$': 'J. A. Ballinger'}, {'$': 'T. L. di Franco'}, {'$': 'D. K. Prasad'}]}",50,499,506
11,true,2002-09-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042207X84904391'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042207X84904391?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-207X(84)90439-1,https://api.elsevier.com/content/article/pii/0042207X84904391,The international atomic energy agency, International Atomic Energy Agency,Vacuum,1984-05-31,10.1016/0042-207X(84)90439-1,False,0042207X84904391,{'author': ' International Atomic Energy Agency'},34,608,
12,true,2002-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0140988390900158'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0140988390900158?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0140-9883(90)90015-8,https://api.elsevier.com/content/article/pii/0140988390900158,The demand for energy in the large-scale manufacturing sector of Pakistan,Fakhre Mahmud,Energy Economics,1990-10-31,10.1016/0140-9883(90)90015-8,False,0140988390900158,"{'author': [{'$': 'Fakhre Mahmud'}, {'$': 'Salim Chishti'}]}",12,251,254
13,true,2000-01-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009261495007048'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009261495007048?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(95)00704-8,https://api.elsevier.com/content/article/pii/0009261495007048,"Study of the energy transfer reaction of <math altimg=si1.gif><rm>N</rm><inf loc=post>2</inf>(<rm>a</rm><sup loc=pre>1</sup>Π<inf loc=post><rm>g</rm></inf>, ν′) + <rm>CO(X</rm><sup loc=pre>1</sup>Σ, ν″ = 0)</math> under molecular beam conditions",Guanlin Shen,Chemical Physics Letters,1995-08-04,10.1016/0009-2614(95)00704-8,False,0009261495007048,"{'author': [{'$': 'Guanlin Shen'}, {'$': 'Xuechu Li'}, {'$': 'Nanquan Lou'}]}",241,577,582
14,true,2003-09-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140670103829818'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140670103829818?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0140-6701(03)82981-8,https://api.elsevier.com/content/article/pii/S0140670103829818,"Worldwide use of biomass in power generation and combined heat and power schemes : Arbon, I. M. <ce:italic>Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy</ce:italic>, 2002, 216, (2(A1)), 41–57",,Fuel and Energy Abstracts,2003-07-31,10.1016/S0140-6701(03)82981-8,False,S0140670103829818,,44,233,
15,true,2003-06-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030438009390037S'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030438009390037S?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0304-3800(93)90037-S,https://api.elsevier.com/content/article/pii/030438009390037S,Network trophic dynamics: the modes of energy utilization in ecosystems,Masahiko Higashi,Ecological Modelling,1993-03-31,10.1016/0304-3800(93)90037-S,False,030438009390037S,"{'author': [{'$': 'Masahiko Higashi'}, {'$': 'Bernard C. Patten'}, {'$': 'Thomas P. Burns'}]}",66,1,42
16,true,2002-02-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022311596003145'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022311596003145?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-3115(96)00314-5,https://api.elsevier.com/content/article/pii/S0022311596003145,Deuterium permeation through Nb during low energy ion irradiation at controlled surface conditions,V. Bandourko,Journal of Nuclear Materials,1996-10-01,10.1016/S0022-3115(96)00314-5,False,S0022311596003145,"{'author': [{'$': 'V. Bandourko'}, {'$': 'M. Yamawaki'}, {'$': 'A. Pisarev'}]}",233–237,1184,1188
17,true,2003-08-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/036054429190061P'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/036054429190061P?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0360-5442(91)90061-P,https://api.elsevier.com/content/article/pii/036054429190061P,Theoretical and experimental investigation of the carbothermic reduction of Fe<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> using solar energy,Aldo Steinfeld,Energy,1991-07-31,10.1016/0360-5442(91)90061-P,False,036054429190061P,"{'author': [{'$': 'Aldo Steinfeld'}, {'$': 'Edward A. Fletcher'}]}",16,1011,1019
